id,reviews,target
23864,역시 정품이 최곱니다! 충전도 잘되고 작동도 잘합니다! 역시 엑박패드에는 플레이 충전 키트가 짱이네요!,5
23865,우선 제일 알맹이커도 자극적이지 않고 너무 좋네요 향이 우선 대박인거 같아요ㅠㅠㅠ 이거 다쓰면 또 구매할예정입니다 !,5
23866,너무 싼티,2
23867,기대에 못미치네요,2
23868,스티커가 붙은건줄 알앗는데 아니네용,2
23869,맛이 평범해요.......,2
23870,나머진쏘쏘 근데 문제는 이십번왓다갔다하면 불빛이 꺼져요 스위치가흔들흔들... 그부분이제일문제 삼십분당하나씩사라집니다^^,2
23871,맛있어요~달아요~~,5
23872,실패ㅜ대실패ㅜㅜ유일한실패,1
23873,금방오고 좋아요 사용하기 편해요,5
23874,상상이하 깨끗한화이트원목 생각하시면 실망하실거고 가격대비 가성비도모르겠네요. 지방 설치6만원인데 올라갈때마다 삐걱대는소리가 나요. 매.번 납니다. 후후 긴장되요. . . 모서리는안뾰족하고 애기들있는집은 다행일듯,2
23875,오오오 가성비짱이어요 천고가높아서 260짜리찾다 못찾고 250으로했는데. 싼만에. 한건데 이뻐여 가로 160창에 8장. 총4세트했어요,5
23876,이뻐요 배송이 잘못왔지만 디자인도 색상도 이쁘고 레이저각인도 귀엽게 잘나왔네요. 이쁘게 잘 쓰겠습니다.,2
23877,아직 안써봤어요. 소문대로 좋길 바래요.,4
23878,먹기가 너무 편해서 만족스러워요! 효과도 보는것 같아요!,5
23879,한번입고 구멍났어요ㅠ,1
23880,삼성페이 결재 오류라 한번 더 주문 했더니 4봉이 왔네요 ㅠ ㅠ 집들이 용이라 용량이나 맛은 만족 합니다,2
23881,와~~~~지금까지 사용한 고가의 비비보다 훨 좋아요~~대박입니다ㅎㅎ,5
23882,생각보다 별로 안이빠요ㅠㅠ 그리고 바지통이 커서 위에 레쉬가드 입으면 이상해요,2
23883,"한번빨면 보풀생겨서 못입어요,,ㅎ 급하게 사긴했는데 한번입고버렸어요...",2
23884,라운딩 준비용으로 구입핬어요 나무에서 나는 원목 냄새가 너무 좋으네요 경사도로 공이 자동으로 내려 오는게 신기하네요 열심히 연습할께요,5
23885,항상 배송이 문제인듯~~ 배송비도 3000원 제가 부담했는데 항상 택배 기사분들이 넘 불친절하네요.이왕 해주시는거 기분 좋게 해주시면 좋으련만~~,2
23886,제품상태가 설명에서 기대할수있을만큼 제단상태나 여러모로 홀 카펫으로 사용하기는 부족합니다. 필요수치보다 크게 구매해서 비틀러진 가장자리나 비스듬히 잘려서오는 부분 다 제거해야함,2
23887,집들이 음식으로ㅠ걱정했눈데 완전 도움됐어요,5
23888,중기 들어가면서 큐브가 필요해서 검색 끝에 구매했어요~ 가장 유명하더라구요 써보니 잘 빠지고 좋아요:),5
23889,별로예요 재구매안해요,1
23890,급해서 입어요.. 몇년 입은 수영복 느낌,1
23891,재구매 다른데보다 항상 맛있어서 여기서만 계속 주문해 먹고있어요. 그런데 오늘 받았는데요. 오징어 1마리가 다리가 거의다 없네요. ㅠㅠ;; 가격도 계속 비싸지는데 제품도 이런걸 받으니 기분이 좀 그러네요.,2
23892,한번 반품했는데 다시온것도 왼쪽 누르는게 됐다 안됐다 하네요 귀찮아서 그냥 씁니다,2
23893,재구매 설치하기 편해요..,5
23894,상품은좋음 근데배송 진짜 짜증날정도로 늦음 상품은 맘에듬 근데 배송너무느림 지방이 늦게온다고 기재되어있지만 진짜 2주 걸릴줄이야.. 다른곳은 2주전에 대부분오는데 여기배송은 진짜너무느림 기다리다가 짜증났음,2
23895,버렸어요 씻어서 살짝 데쳤는데 너무짭니다,2
23896,재구매 포장 튼튼하니 좋네요,2
23897,밑에 다리가 있어 바닥이 직접 안 닿아 더 위생적이고 무엇보다 전체 스텐이라 맘에 드네요. 세로로 놓아도 가능해서 싱크대 공간 활용면에서도 좋네요,5
23898,숙성이 안 됐는지 풋내 나서 별로였어요...ㅠㅠ 맵기는 엄청 맵네요!!! 매운거 좋아하시면 도전해볼만 합니다,1
23899,조개젓은 어딜가나 다 많이 짜네요. 잘 양념해서 먹으려구요. 근데 젓갈 사이사이에 조개껍질이 많이 붙어있어요.. 무심코 먹다가 치아 깨질뻔.. 구매하시는분들 참고하세요.,2
23900,좋아여ㅎㅎ 다른색깔 샀다가 너무 마음에 들어서 이번에는 10호 폭풍대쉬구매했어여ㅎㅎ 역시나 마음에 쏙드네요ㅎㅎ 배송도 빨리왔어요ㅎㅎ,5
23901,잘떨어지고 별로라서 버렸어요,1
23902,생각보단.. 그래도 착한가격에 샀어요,2
23903,왜 몸에 안좋다는 L 글루타민산 나트륨을 넣었는지? 찝찝하네요.,2
23904,너무얇은건지... 안좋은건지... 자꾸 타네요 ㅠㅠ,2
23905,임산부인데 잘입었어요 ㅎㅎ,5
23906,재구매 몇번 사서 아는 지인들 보내주고 하는데 좋다고 합니다. ^^ 다음에 또 주문할께요,5
23907,늘 쓰던거예용 좋아요,5
23908,꼼꼼한 포장으로 제품 잘~받았습니다. 감사합니다.,5
23909,그저 그러 하네요.~~,2
23910,완전 비추 다음날 바로 버렸어요 어찌 이런물건을 파시는지 다른 구매자분들 후기도 의심이가는 잘 밀리고 부착은 아예되지도 않고 재질상 먼지 엄청 달라붙고 ㅜㅜ 돈아까워요,2
23911,완전 대만족 불량 없이 잘 도착했습니다! 감사합니다 번창하세요!,5
23912,한장이누락됐었는데 바로 보내주셨어요. 색상은 같고 신축성도 좋아요,4
23913,남편이 고추잡채가 아니라 걍 간장주물럭같은 느낌이래요 ㅜ,1
23914,재구매 자꾸 한개씩 터져서 와요~!,2
23915,호박이 14개 중에 4개가 썩었더군요 아무리 미니밤호박이지만 넘 작아요 ㅠㅠ,2
23916,설거지하니 코팅이 벗겨져요,2
23917,부모님이 운전하실 때 매번 무릎이 콘솔박스에 닿아 아파하셨는데 아주 유용한 상품이네요.,4
23918,재구매 옆에 검은색가죽이 자꾸떨어짐..,1
23919,선풍기보다 안시원하네요 진짜 비추상품!,2
23920,진작알았음 싶어요 다이슨쓰고머리결이좀상했는데 이거쓰니 좀덜한것같인요,5
23921,더 저렴했더라면~ 싸게 판다고해서 샀는데...다음날 다른 쇼핑몰에서 더 저렴하게 팔고있었어요ㅠㅠ 제품은 좋아요. 잘쓸게요.,2
23922,3월 25일에 주문했는데 일 때문에 바빠서 4월 12일에 처음 펼쳐봤는데 여기저기 찢어져있고 난리도 아니네요 시간이 많이 흘러서 저절로 구매확정이 되서 환불도 못하고 그냥 돈 기부한 셈 치려고요 ;;,1
23923,주스컬러가 너무 이뻐서 보는즐거움도 있구요 먹고싶다는 맘이 샘솟아요~ 연두색 과채주스는 먹기힘들것같은 선입견을 완전히 깨주었습니다 완전 맛있게 잘 먹었습니다~ 한가지 아쉬운점은 B가 빠지고 F가 두개와서 B맛을 못본게 아쉽네용~^^,5
23924,거품이 풍성해서 아이들이 좋아해요,5
23925,만족합니다 대신가격은 비싸요,4
23926,주문하고도 늦게오고 그거에 따른 연락도 없고 별로에요,1
23927,의자가 한쪽으로 치우쳐져 있어요 몇번 조립을 다시해봐도 저렇네요 아가가 둘이라 나중에 해야지 하고 미루고 미루다가 시간이 지나버렸는데 지금이라도 반품교환 가능하면 하고싶어요,2
23928,퀄리티 괜찮고 많이 편합니다!,5
23929,ㄹ 다거기서거기인데싸고깔끔하고포인트주는게좋을거같아서구매했스빈다드른분들도저렴한걸찾으신다면이걸선택해보세요,5
23930,재구매 촉촉합니다 만족합니다,5
23931,한가지 순대보다 다양한 맛으로 순대를 먹으니 기대와 즐거움이 있고 기호에 따라 골라 먹을 수 있어 좋아요! 기본인 찰순대 없으면 순대 맛이 안나죠! 찰순대는 기본 필수 주문~~,4
23932,피씨랑 블루투스스피커랑 연결하려고 샀습니다 작동잘됩니다.,4
23933,정착했어요ㅋ 아이피부가 예민해서 이제 다른브랜드는 알아보지도 않아요 부드럽고 좋아요,5
23934,전에 쓰고있던 재품이라 재구매해요,5
23935,얼음 사이즈는 딱 좋으나 안빠져서 못먹음. 괜히샀음 돈아까비.,1
23936,무겁긴하지만 섞어서 만들어쓰니 좋아요 이것 때문인지는 모르지만 잠은 아주 잘자요^^,5
23937,고리가 갑자기 부러졌어요.. 생각보다 크기도 작아서 수납이 좀 아쉬워요,2
23938,색감도 좋고 탄성도 좋아요.,5
23939,어머니 다용도 가방으로 사드렸습니다. 현재까진 매우 만족입니다!!,5
23940,그냥가볍게쓰기좋네요~이뽀요,4
23941,촉감 길이감 좋네요,5
23942,너무 길고 통이 엄청커요 마른사람한텐 ㄴㄴ...,1
23943,아크릴 손잡이 깔끔하고 배송도 좋아요,5
23944,매장에서 발라보고 구매했어요. 빠른 배송 감사합니다.,5
23945,무지방우유와 저지방 2가지 주문해 먹고 있는데 .. 맛도 깨끗하고 무엇보다 간편해서 좋아요. 다먹으면 또 주문할께요.,5
23946,샵에가서 시트갈이 할때 쓰겠습니다. 육안상 괜찮아요.,5
23947,와......바닥면에 실리콘....그냥 막 붙이셨네요...끊임없이 실리콘 찌꺼기가 바닥에 떨어지네요.... 한판으로 되어있는 일체형살껄 후회중입니다,1
23948,쇼핑백도 동봉해 주셔서 감사해요,5
23949,보통입니다. 보통입니다.,1
23950,발림성 개안조쿠 졸라꾸덕,1
23951,세탁후 사이즈 줄어요 112인데 94 일부러 긴거 산다고 샀는데 옷이 넘 짧아요,1
23952,붙여보진 않았지만 예쁘고 폰트도 맘에들어요~^^,5
23953,배송이빨라좋았습니다.뜯어봐야겠네요,1
23954,닫았을때 완전히 안닫혀서 틈이보이네요,4
23955,재구매 이거쓰면서 다른건 못써여,5
23956,너무맛있어요 이거먹다가다이어트폭망임다 이렇게착한원료에 어쩜이리맛있다면 어떻게너무겁나요 맛은완죤맛있어요진짜,2
23957,이*토스트라고 검색해서 사서먹어봤는데 아주 비슷하진 않지만 먹을만해요~~ 좀 더 단맛이 강한듯해요,4
23958,천사 부착후 운전 20키로 후 내려서보니 운전석 외 다떨어져나가고 없어요.. 3m스티커만 남아있내요.. 정말 사고나서 이리후회해본전 없내요..,1
23959,몇번째 시키는데 항상 맛있습니다,5
23960,다른사료 안먹어서 로얄캐닌을 주문해서 먹였는데 잘먹더라구요. 그뒤로 먹이고 있는데 역시나 잘먹네요 울 강쥐 살찌는거 아닌가몰라 ㅎ,5
23961,튼튼하고 좋네요. 조립도 간단하고 튼튼하고 좋네요. 판도 무거운판이고 봉도 두꺼워요. 다만... 설명서가 있었음 더 좋았을걸ㅠㅠ 첨에 잘못끼워서 다시하고 그랬네요~ 암튼 잘 쓰고있어요 추천!!,5
23962,다른 제품 사용시 전력 달려서인지 깜박거리네요,1
23963,깨끗하게 손질되고 잘 삶아진게 와서 너무 좋네여.맛있어여!,5
23964,자력이 약하고 끈끈이 테이프가 금방 떨어져버렸어요,2
23965,생각보다 크기는 작지만 아기 이유식 용기라 귀여워요. 근데 바닥에 잘 붙진 않아요,2
23966,한번사용후 먹통이 되어서 as보냈어요,2
23967,"아니 다리 조립 몇번 뺐다 넣었다했더니 상이 부러졌어요! 저렴한거 사서 그냥 쓰려고 했는데, 정말 약하구요 조립되는 것도 잘 맞지 않아서 쇠가 갈릴 정도네요",1
23968,재구매 금방 망가지네요 ㅠㅠ 버렸어요..,1
23969,후기가 많아서 솔직히 기대하고 삿다 제질이 무슨 비닐 같고 솔직히 돈아깝다 원래는 2개 사려다가 혹시나해서 먼저 하나 사봣는데 반품하기 귀찮아서 그냥 둿다 다시사라고 하면 안산다,2
23970,가볍게 쓰려고 주문했는데 가격대비 훌륭해 여분으로 몇개 더 주문합니다,5
23971,무릎을 잡아주는 효과가 좋은것 같네요,5
23972,까져서 왔어요 크기는 커요 180에 75키로인데 다리 뻗고 가슴밑까지 차요,2
23973,생각보다 무게감도 있고 크기도 큽니다. 그리고 가죽이 연질이 아닌 경질 이다보니 딱딱 해서 물건을 꺼낼때 지퍼슬라이더에 손이 쓸려서 상처가 납니다. 그리고 끈길이가 너무 길어요.여유분 구멍을 좀 더 뚫어서 보내주셔야지 엉치뼈를 쓸어서 멍이...,2
23974,주로 사용하던향수 떡하니 정품이라고 광고 떳떳하게 하셔서 구매해봤는데 뚜왈렛도아니고 퍼퓸이 2시간이면 냄새가 사라져버리는데 이유좀 알려주실래요? 다른분들 리뷰보니까 차가운리뷰에 답글도 안달았다고 되어있는데 저는 좀 알려주실래요,1
23975,생각한것과 달리 이쁘지않아요. ㅠ 배송은 빨라요. 단독세탁했는데 물이 엄청 빠지네요,2
23976,너무 들떠요 전체적으로는 못바를듯 하이라이터로 사용해요 ㅠㅠ 너무 하얗게 떠요,2
23977,부모님댁에 보내드렸는데 맛있다고 하세요^--^,5
23978,완전 쓰레기입니다;; 품질이 완전 구려서 뭐하나 제대로 된게 없네요 미세 드라이버세트인데 참나 둥글둘글 이런마감은 태어나서 처음봤음여 속편히 샤오미 드라이버세트 2만원돈 주고 다시 샀습니다,1
23979,재구매합니다 녹이안생겨서 좋구요 밀대가 길어서 편합니다 조금 더 굵었으면 하는 바램입니다,5
23980,열자마자 달콤한 향기가 나요 간절기라서 대추차도마시고 대추칩도 먹어보고싶어서 구매했어요 역시보은대추 믿어봅니다,5
23981,상품이 터져서 배송되었네요.,2
23982,배송도빠르고 아이가 맘에들어하네요,2
23983,빅사이즈보단 힘이 없긴 했지만 아이와 재밌게 만들었어요,5
23984,원래 사이즈는 75인데 길이가 적당하니 걸리적 거려해서 한치수 작게 주문했어요. 9부정도? 발목에 오는 길이라 아이가 편해하고 사이즈도 잘 맞아요. 힘있는 재질이라 더 좋아요.,5
23985,가성비만족해요. 배송 빨라요,5
23986,사진만큼 예쁘네요!,5
23987,반다이의 메탈빌드 카이버전의 진한 그레이 하이라이트에 일반 레드프레임 데칼이 부착된 메탈빌드라 할정도로 구성 자체는 훌륭합니다. 근데 왜 다리가 안 돌아가는지는 모르겟는데 스탠딩 이외에 할수있는게 없음,2
23988,생각했던 사이즈보다는 조금 작아요~! 하지만 그래도 깔끔하고 너무 예쁘네요ㅎ,5
23989,실 마감도 이리저리 다 삐죽삐죽 길게 티어나오고 하의는 구멍이 나 있네요,1
23990,무게감있어서 튼튼해보여요,4
23991,제품뻐르게잘왔는데 함께 구매한 붓은 안왔네요,2
23992,실물구매하세요 비추입니다,1
23993,뚜껑닫는건 편한데 아기가 젖꼭지가 길어서 그런지 처음에 계속 거부하듯히 한번에 안물어요 그리고 소독하고 끼울때 불편해요,4
23994,영상을 믿는게 아니었네요. 잘 안밀립니다.,2
23995,한번 세탁했더니 구질구질해졌어요 비추천 집에서 잠옷으로 입어요,1
23996,후숙해서 먹어봐야겠지만 일단 겉껍질이 개끗하진 않아요,2
23997,부모님들 드릴려구 구입했는데 기대이상으로 제품 가성비 매우 만족합니다,4
23998,너무성의없다,2
23999,너무 싼가격에 잘샀어요 두고두고먹을것같네요,5
24000,좋아요 특별한 선물을 찾다가 발견해서 시켰는데 너무 잘 한 선택인 것 같아요~ 선물받는 아이들이 무척 좋아 할 것 같아요,5
